density,wind_speed,direction,strategy,perc_burned,perc_preburned,village_damaged
80,3,5,Omnidirectional,62.83,6.00,True
80,3,5,Omnidirectional,38.55,6.01,False
80,3,5,Omnidirectional,62.21,6.01,True
80,3,6,Omnidirectional,59.34,6.03,False
80,3,6,Omnidirectional,67.03,6.05,True
80,3,6,Omnidirectional,67.09,5.99,True
80,3,6,Omnidirectional,50.80,6.04,True
80,3,7,Omnidirectional,56.80,6.08,True
80,3,7,Omnidirectional,58.87,6.05,True
80,3,7,Omnidirectional,9.75,6.02,False
80,3,7,Omnidirectional,62.94,6.05,True
80,3,8,Omnidirectional,8.54,6.06,False
80,3,8,Omnidirectional,11.69,5.97,False
80,3,8,Omnidirectional,67.96,6.00,True
80,3,8,Omnidirectional,9.78,5.98,False
80,7,1,Omnidirectional,53.56,6.04,False
80,7,1,Omnidirectional,68.67,6.05,True
80,7,1,Omnidirectional,24.46,6.02,False
80,7,1,Omnidirectional,20.79,6.04,False
80,7,2,Omnidirectional,67.05,5.99,True
80,7,2,Omnidirectional,20.30,6.00,False
80,7,2,Omnidirectional,24.09,6.02,False
80,7,2,Omnidirectional,64.22,6.06,True
80,7,3,Omnidirectional,16.80,6.00,False
80,7,3,Omnidirectional,21.87,6.03,False
80,7,3,Omnidirectional,17.51,6.03,False
80,7,3,Omnidirectional,26.41,5.94,False
80,7,4,Omnidirectional,53.66,5.98,False
80,7,4,Omnidirectional,15.64,6.01,False
80,7,4,Omnidirectional,48.50,6.00,False
80,7,4,Omnidirectional,38.39,6.05,True
80,7,5,Omnidirectional,61.31,5.98,True
80,7,5,Omnidirectional,51.31,5.93,True
80,7,5,Omnidirectional,41.46,6.07,True
80,7,5,Omnidirectional,63.70,6.05,True
80,7,6,Omnidirectional,63.37,6.00,True
80,7,6,Omnidirectional,67.62,5.99,True
80,7,6,Omnidirectional,54.00,5.98,True
80,7,6,Omnidirectional,68.73,6.04,True
80,7,7,Omnidirectional,64.26,6.03,True
80,7,7,Omnidirectional,64.65,6.10,True
80,7,7,Omnidirectional,59.80,6.00,True
80,7,7,Omnidirectional,65.32,6.00,True
80,7,8,Omnidirectional,44.59,5.91,False
80,7,8,Omnidirectional,71.45,6.01,True
80,7,8,Omnidirectional,59.21,6.03,True
80,7,8,Omnidirectional,75.46,5.96,True
80,23,1,Omnidirectional,57.09,6.04,False
80,23,1,Omnidirectional,25.83,6.06,False
80,23,1,Omnidirectional,48.64,6.00,False
80,23,1,Omnidirectional,42.03,5.99,False
80,23,2,Omnidirectional,26.12,6.06,False
80,23,2,Omnidirectional,12.93,6.00,False
80,23,2,Omnidirectional,11.60,5.97,False
80,23,2,Omnidirectional,22.96,6.00,False
80,23,3,Omnidirectional,19.36,6.03,False
80,23,3,Omnidirectional,11.06,6.05,False
80,23,3,Omnidirectional,10.06,6.08,False
80,23,3,Omnidirectional,10.25,6.04,False
80,23,4,Omnidirectional,10.45,5.99,False
80,23,4,Omnidirectional,12.42,5.97,False
80,23,4,Omnidirectional,11.73,6.05,False
80,23,4,Omnidirectional,17.09,5.92,False
80,23,5,Omnidirectional,29.53,5.99,False
80,23,5,Omnidirectional,51.96,6.00,True
80,23,5,Omnidirectional,43.44,5.96,True
80,23,5,Omnidirectional,40.50,5.99,True
80,23,6,Omnidirectional,70.89,6.08,True
80,23,6,Omnidirectional,69.46,6.04,True
80,23,6,Omnidirectional,73.44,6.08,True
80,23,6,Omnidirectional,64.79,5.98,True
80,23,7,Omnidirectional,74.01,6.02,True
80,23,7,Omnidirectional,73.06,5.99,True
80,23,7,Omnidirectional,74.39,5.97,True
80,23,7,Omnidirectional,73.53,5.99,True
80,23,8,Omnidirectional,75.16,6.01,True
80,23,8,Omnidirectional,69.17,6.00,True
80,23,8,Omnidirectional,73.82,6.07,True
80,23,8,Omnidirectional,75.10,6.00,True
85,0,1,Omnidirectional,71.79,5.98,True
85,0,1,Omnidirectional,25.35,6.00,False
85,0,1,Omnidirectional,63.05,5.98,True
85,0,1,Omnidirectional,24.35,5.97,False
85,3,1,Omnidirectional,61.90,5.97,True
85,3,1,Omnidirectional,41.78,6.00,False
85,3,1,Omnidirectional,44.38,5.99,False
85,3,1,Omnidirectional,26.75,6.01,False
85,3,2,Omnidirectional,28.16,6.01,False
85,3,2,Omnidirectional,28.08,6.02,False
85,3,2,Omnidirectional,55.00,6.06,True
85,3,2,Omnidirectional,65.51,6.03,True
85,3,3,Omnidirectional,21.79,6.02,False
85,3,3,Omnidirectional,61.86,6.06,True
85,3,3,Omnidirectional,62.46,6.08,True
85,3,3,Omnidirectional,61.04,5.98,True
85,3,4,Omnidirectional,68.75,5.95,True
85,3,4,Omnidirectional,86.42,5.97,True
85,3,4,Omnidirectional,84.81,5.98,True
85,3,4,Omnidirectional,85.14,6.02,True
85,3,5,Omnidirectional,59.85,5.97,True
85,3,5,Omnidirectional,58.18,5.98,True
85,3,5,Omnidirectional,84.68,6.00,True
85,3,5,Omnidirectional,85.36,5.95,True
85,3,6,Omnidirectional,85.26,6.00,True
85,3,6,Omnidirectional,82.74,6.05,True
85,3,6,Omnidirectional,83.84,5.99,True
85,3,6,Omnidirectional,85.18,6.02,True
85,3,7,Omnidirectional,84.33,6.05,True
85,3,7,Omnidirectional,84.47,5.98,True
85,3,7,Omnidirectional,84.02,6.05,True
85,3,7,Omnidirectional,83.79,6.04,True
85,3,8,Omnidirectional,85.22,6.07,True
85,3,8,Omnidirectional,84.15,6.03,True
85,3,8,Omnidirectional,85.29,6.04,True
85,3,8,Omnidirectional,83.02,6.01,True
85,7,1,Omnidirectional,83.20,6.03,True
85,7,1,Omnidirectional,81.44,6.00,True
85,7,1,Omnidirectional,84.73,6.01,True
85,7,1,Omnidirectional,84.20,6.01,True
85,7,2,Omnidirectional,85.20,6.02,True
85,7,2,Omnidirectional,85.90,6.05,True
85,7,2,Omnidirectional,84.75,6.01,True
85,7,2,Omnidirectional,86.23,6.02,True
85,7,3,Omnidirectional,84.28,5.95,True
85,7,3,Omnidirectional,85.15,6.06,True
85,7,3,Omnidirectional,84.11,6.06,True
85,7,3,Omnidirectional,84.26,6.05,True
85,7,4,Omnidirectional,85.28,5.99,True
85,7,4,Omnidirectional,86.14,5.95,True
85,7,4,Omnidirectional,84.81,6.01,True
85,7,4,Omnidirectional,84.98,6.02,True
85,7,5,Omnidirectional,83.46,6.01,True
85,7,5,Omnidirectional,83.85,6.03,True
85,7,5,Omnidirectional,84.06,6.03,True
85,7,5,Omnidirectional,84.65,6.03,True
85,7,6,Omnidirectional,83.47,5.97,True
85,7,6,Omnidirectional,85.69,6.02,True
85,7,6,Omnidirectional,83.31,6.03,True
85,7,6,Omnidirectional,83.76,6.00,True
85,7,7,Omnidirectional,84.78,5.98,True
85,7,7,Omnidirectional,85.36,6.00,True
85,7,7,Omnidirectional,83.01,6.01,True
85,7,7,Omnidirectional,85.23,5.99,True
85,7,8,Omnidirectional,85.73,6.03,True
85,7,8,Omnidirectional,84.22,6.02,True
85,7,8,Omnidirectional,85.42,6.04,True
85,7,8,Omnidirectional,84.37,5.95,True
85,23,1,Omnidirectional,66.88,5.98,False
85,23,1,Omnidirectional,58.45,6.00,False
85,23,1,Omnidirectional,68.73,6.11,False
85,23,1,Omnidirectional,66.27,6.04,False
85,23,2,Omnidirectional,45.60,6.00,False
85,23,2,Omnidirectional,39.78,6.03,False
85,23,2,Omnidirectional,30.10,5.97,False
85,23,2,Omnidirectional,26.85,6.07,False
85,23,3,Omnidirectional,15.62,6.02,False
85,23,3,Omnidirectional,16.30,6.02,False
85,23,3,Omnidirectional,12.04,6.05,False
85,23,3,Omnidirectional,18.96,5.98,False
85,23,4,Omnidirectional,32.96,6.03,False
85,23,4,Omnidirectional,32.40,6.00,False
85,23,4,Omnidirectional,33.79,5.95,False
85,23,4,Omnidirectional,36.46,6.00,False
85,23,5,Omnidirectional,81.01,6.03,True
85,23,5,Omnidirectional,74.03,6.00,True
85,23,5,Omnidirectional,70.57,5.95,True
85,23,5,Omnidirectional,63.56,5.96,True
85,23,6,Omnidirectional,84.99,6.05,True
85,23,6,Omnidirectional,84.84,6.03,True
85,23,6,Omnidirectional,85.07,6.05,True
85,23,6,Omnidirectional,83.19,6.03,True
85,23,7,Omnidirectional,84.71,6.05,True
85,23,7,Omnidirectional,84.24,5.96,True
85,23,7,Omnidirectional,83.19,6.01,True
85,23,7,Omnidirectional,82.52,6.03,True
85,23,8,Omnidirectional,86.31,6.02,True
85,23,8,Omnidirectional,85.34,6.07,True
85,23,8,Omnidirectional,85.61,5.97,True
85,23,8,Omnidirectional,85.88,6.05,True
90,0,1,Omnidirectional,84.97,5.99,True
90,0,1,Omnidirectional,84.28,6.00,True
90,0,1,Omnidirectional,83.66,6.09,True
90,0,1,Omnidirectional,84.18,5.93,True
90,3,1,Omnidirectional,85.80,6.00,True
90,3,1,Omnidirectional,85.15,5.98,True
90,3,1,Omnidirectional,85.10,6.04,True
90,3,1,Omnidirectional,85.22,6.02,True
90,3,2,Omnidirectional,85.00,6.07,True
90,3,2,Omnidirectional,84.85,5.98,True
90,3,2,Omnidirectional,84.99,6.00,True
90,3,2,Omnidirectional,85.13,6.08,True
90,3,3,Omnidirectional,85.20,6.04,True
90,3,3,Omnidirectional,83.48,5.96,True
90,3,3,Omnidirectional,84.00,6.03,True
90,3,3,Omnidirectional,83.92,5.96,True
90,3,4,Omnidirectional,84.00,6.03,True
90,3,4,Omnidirectional,84.83,6.01,True
90,3,4,Omnidirectional,85.62,5.99,True
90,3,4,Omnidirectional,89.82,6.06,True
90,3,5,Omnidirectional,89.40,6.02,True
90,3,5,Omnidirectional,89.55,6.01,True
90,3,5,Omnidirectional,89.75,6.00,True
90,3,5,Omnidirectional,89.63,6.02,True
90,3,6,Omnidirectional,89.81,6.01,True
90,3,6,Omnidirectional,89.97,6.04,True
90,3,6,Omnidirectional,89.75,5.99,True
90,3,6,Omnidirectional,89.84,5.98,True
90,3,7,Omnidirectional,89.51,6.02,True
90,3,7,Omnidirectional,89.26,6.05,True
90,3,7,Omnidirectional,89.67,6.01,True
90,3,7,Omnidirectional,90.09,5.97,True
90,3,8,Omnidirectional,90.49,5.98,True
90,3,8,Omnidirectional,89.83,6.04,True
90,3,8,Omnidirectional,90.08,6.01,True
90,3,8,Omnidirectional,90.57,5.99,True
90,7,1,Omnidirectional,89.59,6.03,True
90,7,1,Omnidirectional,89.74,5.99,True
90,7,1,Omnidirectional,89.72,6.04,True
90,7,1,Omnidirectional,89.95,6.02,True
90,7,2,Omnidirectional,90.17,6.02,True
90,7,2,Omnidirectional,90.31,6.00,True
90,7,2,Omnidirectional,90.36,5.99,True
90,7,2,Omnidirectional,90.08,6.01,True
90,7,3,Omnidirectional,90.13,6.04,True
90,7,3,Omnidirectional,89.54,6.03,True
90,7,3,Omnidirectional,89.99,6.02,True
90,7,3,Omnidirectional,89.23,6.00,True
90,7,4,Omnidirectional,90.36,5.99,True
90,7,4,Omnidirectional,90.10,6.02,True
90,7,4,Omnidirectional,90.45,5.95,True
90,7,4,Omnidirectional,89.76,5.99,True
90,7,5,Omnidirectional,89.89,6.03,True
90,7,5,Omnidirectional,90.16,5.98,True
90,7,5,Omnidirectional,89.89,6.01,True
90,7,5,Omnidirectional,89.88,6.06,True
90,7,6,Omnidirectional,90.36,6.02,True
90,7,6,Omnidirectional,89.95,6.03,True
90,7,6,Omnidirectional,90.09,6.01,True
90,7,6,Omnidirectional,90.23,6.04,True
90,7,7,Omnidirectional,90.07,6.03,True
90,7,7,Omnidirectional,89.66,6.00,True
90,7,7,Omnidirectional,89.57,6.03,True
90,7,7,Omnidirectional,90.04,6.02,True
90,7,8,Omnidirectional,89.84,5.96,True
90,7,8,Omnidirectional,90.52,6.03,True
90,7,8,Omnidirectional,90.07,5.96,True
90,7,8,Omnidirectional,89.75,6.04,True
90,23,1,Omnidirectional,87.96,5.99,True
90,23,1,Omnidirectional,89.71,6.03,True
90,23,1,Omnidirectional,90.81,5.98,True
90,23,1,Omnidirectional,90.34,6.00,True
90,23,2,Omnidirectional,86.82,5.97,True
90,23,2,Omnidirectional,90.43,6.00,True
90,23,2,Omnidirectional,86.70,5.98,True
90,23,2,Omnidirectional,90.74,6.01,True
90,23,3,Omnidirectional,43.38,5.99,False
90,23,3,Omnidirectional,91.19,6.01,True
90,23,3,Omnidirectional,90.75,6.05,True
90,23,3,Omnidirectional,90.11,6.03,True
90,23,4,Omnidirectional,88.69,6.04,True
90,23,4,Omnidirectional,90.64,6.03,True
90,23,4,Omnidirectional,91.09,6.02,True
90,23,4,Omnidirectional,90.22,6.02,True
90,23,5,Omnidirectional,86.78,5.99,True
90,23,5,Omnidirectional,87.73,6.06,True
90,23,5,Omnidirectional,87.89,6.01,True
90,23,5,Omnidirectional,88.45,6.02,True
90,23,6,Omnidirectional,89.49,5.99,True
90,23,6,Omnidirectional,89.94,6.03,True
90,23,6,Omnidirectional,89.08,6.00,True
90,23,6,Omnidirectional,90.02,5.97,True
90,23,7,Omnidirectional,89.74,6.03,True
90,23,7,Omnidirectional,89.50,6.00,True
90,23,7,Omnidirectional,89.74,6.02,True
90,23,7,Omnidirectional,88.59,6.02,True
90,23,8,Omnidirectional,89.97,6.01,True
90,23,8,Omnidirectional,88.92,5.98,True
90,23,8,Omnidirectional,88.96,6.05,True
90,23,8,Omnidirectional,90.29,5.99,True
50,0,1,Wall,89.78,6.01,True
50,0,1,Wall,90.06,6.03,True
50,0,1,Wall,89.94,6.02,True
50,0,1,Wall,89.93,6.00,True
50,3,1,Wall,89.92,6.03,True
50,3,1,Wall,89.64,6.04,True
50,3,1,Wall,89.67,6.03,True
50,3,1,Wall,89.91,6.02,True
50,3,2,Wall,90.30,6.01,True
50,3,2,Wall,90.17,5.98,True
50,3,2,Wall,90.20,6.04,True
50,3,2,Wall,90.11,6.02,True
50,3,3,Wall,89.72,6.00,True
50,3,3,Wall,89.26,6.00,True
50,3,3,Wall,89.67,6.03,True
50,3,3,Wall,89.59,6.04,True
50,3,4,Wall,89.93,5.99,True
50,3,4,Wall,1.67,1.66,False
50,3,4,Wall,90.19,6.04,True
50,3,4,Wall,2.07,1.66,False
50,3,5,Wall,1.78,1.68,False
50,3,5,Wall,1.82,1.63,False
50,3,5,Wall,89.78,6.02,True
50,3,5,Wall,1.85,1.57,False
50,3,6,Wall,1.93,1.63,False
50,3,6,Wall,1.71,1.61,False
50,3,6,Wall,2.10,1.63,False
50,3,6,Wall,1.96,1.60,False
50,3,7,Wall,2.10,1.68,False
50,3,7,Wall,2.04,1.62,False
50,3,7,Wall,1.87,1.58,False
50,3,7,Wall,1.80,1.58,False
50,3,8,Wall,1.68,1.73,False
50,3,8,Wall,1.94,1.62,False
50,3,8,Wall,2.14,1.61,False
50,3,8,Wall,1.90,1.68,False
50,7,1,Wall,1.92,1.61,False
50,7,1,Wall,1.81,1.59,False
50,7,1,Wall,1.94,1.52,False
50,7,1,Wall,1.85,1.64,False
50,7,2,Wall,1.84,1.64,False
50,7,2,Wall,2.13,1.57,False
50,7,2,Wall,2.10,1.60,False
50,7,2,Wall,1.90,1.63,False
50,7,3,Wall,1.62,1.61,False
50,7,3,Wall,1.82,1.68,False
50,7,3,Wall,1.95,1.64,False
50,7,3,Wall,2.16,1.59,False
50,7,4,Wall,2.03,1.59,False
50,7,4,Wall,2.27,1.65,False
50,7,4,Wall,2.11,1.51,False
50,7,4,Wall,2.01,1.66,False
50,7,5,Wall,1.85,1.58,False
50,7,5,Wall,1.93,1.61,False
50,7,5,Wall,1.90,1.60,False
50,7,5,Wall,2.02,1.63,False
50,7,6,Wall,1.95,1.68,False
50,7,6,Wall,1.98,1.63,False
50,7,6,Wall,1.90,1.58,False
50,7,6,Wall,2.20,1.63,False
50,7,7,Wall,1.94,1.62,False
50,7,7,Wall,2.10,1.61,False
50,7,7,Wall,2.01,1.66,False
50,7,7,Wall,1.81,1.59,False
50,7,8,Wall,1.86,1.66,False
50,7,8,Wall,1.97,1.60,False
50,7,8,Wall,2.11,1.60,False
50,7,8,Wall,1.76,1.61,False
50,23,1,Wall,1.96,1.61,False
50,23,1,Wall,1.94,1.64,False
50,23,1,Wall,2.00,1.65,False
50,23,1,Wall,2.20,1.64,False
50,23,2,Wall,2.05,1.62,False
50,23,2,Wall,1.80,1.69,False
50,23,2,Wall,2.23,1.62,False
50,23,2,Wall,2.26,1.65,False
50,23,3,Wall,1.91,1.66,False
50,23,3,Wall,2.17,1.64,False
50,23,3,Wall,1.90,1.56,False
50,23,3,Wall,2.11,1.60,False
50,23,4,Wall,1.86,1.65,False
50,23,4,Wall,2.08,1.68,False
50,23,4,Wall,1.87,1.61,False
50,23,4,Wall,1.81,1.68,False
50,23,5,Wall,1.82,1.58,False
50,23,5,Wall,1.98,1.57,False
50,23,5,Wall,2.01,1.56,False
50,23,5,Wall,2.10,1.55,False
50,23,6,Wall,2.09,1.63,False
50,23,6,Wall,2.38,1.57,False
50,23,6,Wall,1.99,1.57,False
50,23,6,Wall,2.21,1.66,False
50,23,7,Wall,2.11,1.70,False
50,23,7,Wall,2.13,1.62,False
50,23,7,Wall,2.19,1.62,False
50,23,7,Wall,2.08,1.55,False
50,23,8,Wall,1.92,1.66,False
50,23,8,Wall,1.80,1.72,False
50,23,8,Wall,2.15,1.62,False
50,23,8,Wall,2.08,1.61,False
55,0,1,Wall,2.11,1.55,False
55,0,1,Wall,1.84,1.57,False
55,0,1,Wall,1.82,1.59,False
55,0,1,Wall,2.05,1.62,False
55,3,1,Wall,2.11,1.61,False
55,3,1,Wall,1.94,1.59,False
55,3,1,Wall,1.81,1.71,False
55,3,1,Wall,2.04,1.66,False
55,3,2,Wall,1.83,1.61,False
55,3,2,Wall,1.95,1.56,False
55,3,2,Wall,2.22,1.57,False
55,3,2,Wall,2.28,1.58,False
55,3,3,Wall,1.79,1.63,False
55,3,3,Wall,1.65,1.62,False
55,3,3,Wall,2.14,1.69,False
55,3,3,Wall,2.02,1.61,False
55,3,4,Wall,2.09,1.65,False
55,3,4,Wall,2.17,1.61,False
55,3,4,Wall,2.39,1.58,False
55,3,4,Wall,2.09,1.68,False
55,3,5,Wall,1.83,1.70,False
55,3,5,Wall,2.19,1.65,False
55,3,5,Wall,2.00,1.63,False
55,3,5,Wall,2.30,1.58,False
55,3,6,Wall,2.34,1.65,False
55,3,6,Wall,2.23,1.69,False
55,3,6,Wall,2.23,1.63,False
55,3,6,Wall,2.16,1.58,False
55,3,7,Wall,2.41,1.67,False
55,3,7,Wall,2.46,1.61,False
55,3,7,Wall,2.17,1.62,False
55,3,7,Wall,2.35,1.69,False
55,3,8,Wall,2.48,1.63,False
55,3,8,Wall,2.49,1.63,False
55,3,8,Wall,2.14,1.63,False
55,3,8,Wall,2.16,1.61,False
55,7,1,Wall,2.38,1.66,False
55,7,1,Wall,2.18,1.66,False
55,7,1,Wall,2.37,1.61,False
55,7,1,Wall,2.15,1.65,False
55,7,2,Wall,2.09,1.62,False
55,7,2,Wall,2.06,1.68,False
55,7,2,Wall,2.40,1.64,False
55,7,2,Wall,2.57,1.59,False
55,7,3,Wall,2.44,1.62,False
55,7,3,Wall,2.50,1.60,False
55,7,3,Wall,2.24,1.59,False
55,7,3,Wall,2.00,1.59,False
55,7,4,Wall,2.26,1.62,False
55,7,4,Wall,2.39,1.65,False
55,7,4,Wall,2.39,1.60,False
55,7,4,Wall,2.41,1.66,False
55,7,5,Wall,2.10,1.61,False
55,7,5,Wall,1.97,1.60,False
55,7,5,Wall,2.10,1.66,False
55,7,5,Wall,2.26,1.64,False
55,7,6,Wall,2.30,1.65,False
55,7,6,Wall,2.23,1.64,False
55,7,6,Wall,2.00,1.65,False
55,7,6,Wall,2.27,1.65,False
55,7,7,Wall,2.02,1.69,False
55,7,7,Wall,2.35,1.63,False
55,7,7,Wall,2.27,1.61,False
55,7,7,Wall,2.37,1.60,False
55,7,8,Wall,2.39,1.61,False
55,7,8,Wall,1.94,1.57,False
55,7,8,Wall,2.38,1.55,False
55,7,8,Wall,2.36,1.61,False
55,23,1,Wall,2.35,1.57,False
55,23,1,Wall,2.35,1.63,False
55,23,1,Wall,1.94,1.59,False
55,23,1,Wall,2.34,1.65,False
55,23,2,Wall,2.28,1.57,False
55,23,2,Wall,2.65,1.68,False
55,23,2,Wall,2.41,1.58,False
55,23,2,Wall,2.48,1.65,False
55,23,3,Wall,2.70,1.61,False
55,23,3,Wall,2.46,1.60,False
55,23,3,Wall,2.16,1.57,False
55,23,3,Wall,2.74,1.53,False
55,23,4,Wall,2.18,1.63,False
55,23,4,Wall,2.21,1.68,False
55,23,4,Wall,3.08,1.59,False
55,23,4,Wall,2.14,1.64,False
55,23,5,Wall,2.01,1.63,False
55,23,5,Wall,2.64,1.67,False
55,23,5,Wall,2.61,1.67,False
55,23,5,Wall,2.52,1.65,False
55,23,6,Wall,2.44,1.56,False
55,23,6,Wall,2.64,1.64,False
55,23,6,Wall,2.69,1.59,False
55,23,6,Wall,2.48,1.56,False
55,23,7,Wall,2.45,1.60,False
55,23,7,Wall,2.28,1.57,False
55,23,7,Wall,3.24,1.65,False
55,23,7,Wall,2.64,1.66,False
55,23,8,Wall,2.54,1.65,False
55,23,8,Wall,2.41,1.60,False
55,23,8,Wall,2.57,1.62,False
55,23,8,Wall,2.62,1.60,False
60,0,1,Wall,2.23,1.61,False
60,0,1,Wall,2.13,1.61,False
60,0,1,Wall,2.30,1.61,False
60,0,1,Wall,2.09,1.56,False
60,3,1,Wall,2.34,1.56,False
60,3,1,Wall,2.16,1.59,False
60,3,1,Wall,2.46,1.64,False
60,3,1,Wall,2.38,1.62,False
60,3,2,Wall,2.36,1.60,False
60,3,2,Wall,2.35,1.60,False
60,3,2,Wall,2.06,1.64,False
60,3,2,Wall,2.55,1.63,False
60,3,3,Wall,2.23,1.55,False
60,3,3,Wall,2.79,1.58,False
60,3,3,Wall,2.45,1.62,False
60,3,3,Wall,2.53,1.56,False
60,3,4,Wall,3.48,1.61,False
60,3,4,Wall,2.49,1.58,False
60,3,4,Wall,3.11,1.63,False
60,3,4,Wall,2.48,1.62,False
60,3,5,Wall,2.38,1.66,False
60,3,5,Wall,2.29,1.52,False
60,3,5,Wall,2.89,1.66,False
60,3,5,Wall,2.45,1.59,False
60,3,6,Wall,2.87,1.62,False
60,3,6,Wall,2.72,1.58,False
60,3,6,Wall,2.80,1.69,False
60,3,6,Wall,2.78,1.61,False
60,3,7,Wall,3.01,1.60,False
60,3,7,Wall,2.84,1.51,False
60,3,7,Wall,2.69,1.68,False
60,3,7,Wall,2.85,1.60,False
60,3,8,Wall,3.07,1.63,False
60,3,8,Wall,2.77,1.59,False
60,3,8,Wall,2.41,1.64,False
60,3,8,Wall,2.60,1.60,False
60,7,1,Wall,3.31,1.56,False
60,7,1,Wall,2.50,1.63,False
60,7,1,Wall,2.85,1.62,False
60,7,1,Wall,2.55,1.55,False
60,7,2,Wall,3.26,1.66,False
60,7,2,Wall,2.61,1.69,False
60,7,2,Wall,3.07,1.58,False
60,7,2,Wall,2.63,1.64,False
60,7,3,Wall,2.71,1.66,False
60,7,3,Wall,2.88,1.66,False
60,7,3,Wall,3.11,1.62,False
60,7,3,Wall,2.56,1.63,False
60,7,4,Wall,2.64,1.66,False
60,7,4,Wall,3.00,1.62,False
60,7,4,Wall,2.52,1.62,False
60,7,4,Wall,3.20,1.62,False
60,7,5,Wall,2.97,1.52,False
60,7,5,Wall,2.76,1.68,False
60,7,5,Wall,2.76,1.68,False
60,7,5,Wall,2.80,1.62,False
60,7,6,Wall,2.97,1.63,False
60,7,6,Wall,2.34,1.67,False
60,7,6,Wall,2.95,1.67,False
60,7,6,Wall,2.78,1.65,False
60,7,7,Wall,2.62,1.60,False
60,7,7,Wall,2.59,1.63,False
60,7,7,Wall,2.82,1.56,False
60,7,7,Wall,2.56,1.66,False
60,7,8,Wall,2.64,1.66,False
60,7,8,Wall,3.08,1.58,False
60,7,8,Wall,3.28,1.60,False
60,7,8,Wall,2.76,1.62,False
60,23,1,Wall,2.91,1.67,False
60,23,1,Wall,2.98,1.63,False
60,23,1,Wall,2.70,1.70,False
60,23,1,Wall,3.07,1.64,False
60,23,2,Wall,2.92,1.55,False
60,23,2,Wall,2.99,1.60,False
60,23,2,Wall,3.56,1.60,False
60,23,2,Wall,2.98,1.60,False
60,23,3,Wall,2.91,1.67,False
60,23,3,Wall,3.37,1.53,False
60,23,3,Wall,3.79,1.65,False
60,23,3,Wall,3.96,1.60,False
60,23,4,Wall,3.47,1.61,False
60,23,4,Wall,3.34,1.67,False
60,23,4,Wall,3.49,1.58,False
60,23,4,Wall,3.30,1.60,False
60,23,5,Wall,2.87,1.60,False
60,23,5,Wall,3.15,1.63,False
60,23,5,Wall,2.74,1.60,False
60,23,5,Wall,2.65,1.66,False
60,23,6,Wall,3.04,1.66,False
60,23,6,Wall,3.29,1.52,False
60,23,6,Wall,2.91,1.65,False
60,23,6,Wall,3.09,1.65,False
60,23,7,Wall,3.73,1.65,False
60,23,7,Wall,3.34,1.65,False
60,23,7,Wall,3.47,1.62,False
60,23,7,Wall,3.54,1.70,False
60,23,8,Wall,3.25,1.57,False
60,23,8,Wall,2.96,1.60,False
60,23,8,Wall,3.86,1.66,False
60,23,8,Wall,3.03,1.65,False
65,0,1,Wall,2.83,1.62,False
65,0,1,Wall,2.46,1.60,False
65,0,1,Wall,2.86,1.60,False
65,0,1,Wall,3.21,1.65,False
65,3,1,Wall,2.60,1.61,False
65,3,1,Wall,2.57,1.60,False
65,3,1,Wall,2.88,1.63,False
65,3,1,Wall,2.66,1.62,False
65,3,2,Wall,2.99,1.59,False
65,3,2,Wall,2.85,1.57,False
65,3,2,Wall,2.64,1.66,False
65,3,2,Wall,2.92,1.67,False
65,3,3,Wall,3.09,1.62,False
65,3,3,Wall,2.59,1.59,False
65,3,3,Wall,3.87,1.66,False
65,3,3,Wall,4.21,1.66,False
65,3,4,Wall,3.16,1.64,False
65,3,4,Wall,3.90,1.61,False
65,3,4,Wall,3.51,1.57,False
65,3,4,Wall,4.83,1.61,False
65,3,5,Wall,2.81,1.60,False
65,3,5,Wall,4.73,1.59,False
65,3,5,Wall,3.82,1.59,False
65,3,5,Wall,2.55,1.54,False
65,3,6,Wall,4.51,1.58,False
65,3,6,Wall,5.39,1.64,False
65,3,6,Wall,4.54,1.63,False
65,3,6,Wall,2.93,1.63,False
65,3,7,Wall,4.06,1.60,False
65,3,7,Wall,3.96,1.63,False
65,3,7,Wall,3.99,1.63,False
65,3,7,Wall,3.37,1.67,False
65,3,8,Wall,4.48,1.60,False
65,3,8,Wall,4.83,1.63,False
65,3,8,Wall,4.08,1.63,False
65,3,8,Wall,4.26,1.62,False
65,7,1,Wall,4.16,1.63,False
65,7,1,Wall,3.72,1.65,False
65,7,1,Wall,3.57,1.61,False
65,7,1,Wall,3.80,1.65,False
65,7,2,Wall,3.26,1.64,False
65,7,2,Wall,3.27,1.65,False
65,7,2,Wall,4.88,1.62,False
65,7,2,Wall,4.43,1.66,False
65,7,3,Wall,4.12,1.59,False
65,7,3,Wall,4.59,1.57,False
65,7,3,Wall,4.80,1.61,False
65,7,3,Wall,3.50,1.58,False
65,7,4,Wall,4.52,1.63,False
65,7,4,Wall,4.25,1.67,False
65,7,4,Wall,4.57,1.57,False
65,7,4,Wall,4.10,1.63,False
65,7,5,Wall,4.31,1.62,False
65,7,5,Wall,4.10,1.58,False
65,7,5,Wall,3.75,1.66,False
65,7,5,Wall,4.16,1.59,False
65,7,6,Wall,4.75,1.59,False
65,7,6,Wall,3.73,1.56,False
65,7,6,Wall,4.43,1.62,False
65,7,6,Wall,4.44,1.62,False
65,7,7,Wall,4.01,1.67,False
65,7,7,Wall,4.25,1.61,False
65,7,7,Wall,3.51,1.61,False
